oblast,region,row_id,text,col,local_val,remote_val,action
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448158,Строительство автомобильных и железных дорог,y122019,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448158,Строительство автомобильных и железных дорог,y122023,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,18696143,Строительство автомобильных дорог,y122019,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,18696143,Строительство автомобильных дорог,y122023,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,18946136,Строительство дорог и автомагистралей,y122019,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,18946136,Строительство дорог и автомагистралей,y122023,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448165,Строительство распределительных инженерных сооружений,y122023,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448166,Строительство трубопроводов,y122023,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448167,Строительство нефтяных и газовых магистральных трубопроводов,y122023,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448177,Специализированные строительные работы,y122019,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448187,"Монтаж и установка электрического, водопроводного и прочего оборудования",y122019,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448192,Прочие строительно-монтажные работы,y122019,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448194,"Прочие строительно-монтажные работы, не включенные в другие группировки",y122019,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,18710963,Строительство зданий,y122021,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,18710967,Строительство жилых и нежилых зданий,y122021,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,18710968,Строительство жилых и нежилых зданий,y122021,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,18801543,"Строительство нежилых зданий, за исключением стационарных торговых объектов категорий 1, 2",y122021,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448237,"Оптовая торговля, за исключением торговли автомобилями и мотоциклами",y122022,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448371,Неспециализированная оптовая торговля,y122022,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448372,Неспециализированная оптовая торговля,y122022,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448376,Оптовая торговля широким ассортиментом товаров без какой-либо конкретизации,y122022,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448377,"Розничная торговля, кроме торговли автомобилями и мотоциклами",y122021,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448409,Розничная торговля прочими бытовыми товарами в специализированных магазинах ,y122020,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448409,Розничная торговля прочими бытовыми товарами в специализированных магазинах ,y122021,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448416,Розничная торговля электрическими бытовыми приборами в специализированных магазинах,y122020,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448416,Розничная торговля электрическими бытовыми приборами в специализированных магазинах,y122021,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,3647962,"Розничная торговля электрическими бытовыми приборами в специализированных магазинах, являющихся торговыми объектами, с торговой площадью менее 2000 кв.м",y122020,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,3647962,"Розничная торговля электрическими бытовыми приборами в специализированных магазинах, являющихся торговыми объектами, с торговой площадью менее 2000 кв.м",y122021,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448422,Розничная торговля товарами культурно-развлекательного характера в специализированных магазинах,y122024,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448425,"Розничная торговля газетами, журналами и канцелярскими товарами в специализированных магазинах ",y122024,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,3647970,"Розничная торговля газетами, журналами и канцелярскими товарами в специализированных магазинах, являющихся торговыми объектами, с торговой площадью более 2000 кв.м (2000 кв.м и выше)",y122024,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448433,Розничная торговля прочими товарами в специализированных магазинах,y122019,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448440,Розничная торговля фармацевтическими товарами в специализированных магазинах,y122019,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,3647981,"Розничная торговля фармацевтическими товарами в специализированных магазинах, являющихся торговыми объектами, с торговой площадью менее 2000 кв.м",y122019,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448476,Деятельность сухопутного и трубопроводного транспорта ,y122021,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448476,Деятельность сухопутного и трубопроводного транспорта ,y122019,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448499,Деятельность трубопроводного транспорта,y122021,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448499,Деятельность трубопроводного транспорта,y122019,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448500,Деятельность трубопроводного транспорта,y122021,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448500,Деятельность трубопроводного транспорта,y122019,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448501,Деятельность трубопроводного транспорта,y122021,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448501,Деятельность трубопроводного транспорта,y122019,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448528,Складирование и хранение грузов,y122019,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448529,Складирование и хранение грузов,y122019,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448531,"Складирование и хранение непродовольственных товаров, кроме зерна и нефти",y122019,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448633,Прочая деятельность в области телекоммуникаций,y122019,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,448634,Прочая деятельность в области телекоммуникаций,y122019,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,18946154,"Прочая деятельность в области телекоммуникаций, не включенная в другие группировки",y122019,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,449028,Деятельность фитнес-клубов,y122023,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,449029,Деятельность фитнес-клубов,y122023,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,449040,Предоставление прочих видов услуг,y122020,,x,PATCHED
ТУРКЕСТАНСКАЯ ОБЛАСТЬ,КАЗЫГУРТСКИЙ РАЙОН,449084,Предоставление прочих индивидуальных услуг,y122020,,x,PATCHED
